siteID,sitename,latitude,longitude,location,description
23,CLIMAX HEMLOCK-WHITE PINE FOREST,41.71666666666667,73.2,"Connecticut; Litchfield Co.; Litchfield; White Memorial Foundation-Catlin Woods; 41°43'N, 73°12'W; Litchfield Quadrangle, USGS.","See And. Field Notes 19:594-595 (1965), J. Field Ornithol. 67(Suppl.):60 (1996), and Bird Populations 8:129-130 (2007). Succession is continuing in the blow-down areas."
24,CENTRAL HARDWOOD FOREST WITH SCATTERED PINE,38.95,77.03333333333333,"District of Columbia; Washington DC; Rock Creek Park; 38°57'N, 77°02'W; Washington West Quadrangle, USGS.",See Aud.Field Notes 2: 153-154 (1948).
25,MATURE BEECH-MAGNOLIA FOREST,30.666666666666668,84.25,"Florida; Leon C0.; Tallahassee; 30°40'N, 84°15'W; Beachton Quadrangle, USGS.",See Amer.Birds 35:58 (1981). Hurricane Kate blew down many trees in this study plot in December 1985. The gaps created by the hurricane dramatically altered the structure of the vegetation of the plot.
25,MATURE BEECH-MAGNOLIA FOREST,30.666666666666668,84.25,"Florida; Leon Co.; Tallahassee; Woodyard Hammock; 30°40'N, 84°15'W; Beachton Quadrangle, USGS.","See Am. Bird; 35:58 (1981). As an aftermath of Hurricane Kate (1985), dense subcanopy vegetation occupies the E half of the S third of the plot. A bulldozer track that removed subcanopy and understory vegetation and litter was run (fall 1990) across 175 m of the NW and NE corners of the plot. It had no obvious effect on the distribution of bird territories."
26,MIXED OAK-PINE FOREST I,41.06666666666667,76.11666666666666,"Pennsylvania; Luzerne Co.; Wapwallopen; Council Cup Forest; Pennsylvania Power and Light Company; 41°04'N, 76°07'W; Sybertsville Quadrangle, USGS.",See Amer.Bird5 33:70 (1979).
26,MIXED OAK-PINE FOREST I,41.06666666666667,76.11666666666666,"Pennsylvania; Luzerne Co.; Wapwallopen; Council Cup Forest; Pennsylvania Power and Light Company; 41°04'N, 76°07'W; Sybertsville Quadrangle, USGS.",See Am. Birds 33:70 (1979).
26,MIXED OAK-PINE FOREST I,41.06666666666667,76.11666666666666,"Pennsylvania; Luzerne Co.; Wapwallopen; Council Cup Forest; 41°4'N, 76°7'W; Sybertsville Quadrangle, USGS.","See Am. Birds 33:70 (1979). Since 1977 the forest has matured, but the major components remain similar. Dogwoods have declined as a result of leaf anthracnose dieback."
26,MIXED OAK-PINE FOREST I,41.06666666666667,76.11666666666666,"Pennsylvania; Luzerne CO.; Wapwallopen; Council Cup Forest; 41°4'N, 76°7'W; Sybertsville Quadrangle, USGS.",See Am. Birds 33:70 (1979).
26,MIXED OAK-PINE FOREST I,41.06666666666667,76.11666666666666,"Pennsylvania; Luzerne C0.; Wapwallopen; Council Cup Forest; 41°4'N, 76°7'W; Sybertsville Quadrangle, USGS.",See Am. Birds 33:70 (1979).
27,MIXED OAK-PINE FOREST II,41.083333333333336,76.13333333333334,"Pennsylvania; Luzerne Co.; Beach Haven; TR419 Forest; Pennsylvania Power and Light Company; 41°05'N, 76°08'W; Berwick Quadrangle, USGS.",See Amer.Bim'5 33:70 (1979).
27,MIXED OAK-PINE FOREST II,41.083333333333336,76.13333333333334,"Pennsylvania; Luzerne Co.; Beach Haven; TR419 Forest; Pennsylvania Power and Light Company; 41°05'N, 76°08'W; Berwick Quadrangle, USGS.",See Am. Birds 33:70 (1979).
27,MIXED OAK-PINE FOREST II,41.083333333333336,76.13333333333334,"Pennsylvania; Luzerne Co.; Beach Haven; TR419 Forest, Pennsylvania Power and Light Co.; 41°5'N, 76°8'W; Berwick Quadrangle, USGS.","See Am. Birds 33:70 (1979). Since 1979 the forest has matured, but the major components remain similar. Dogwoods have declined as a result of leaf anthracnose dieback."
28,MOUNTAINTOP HABITAT,38.45,79.25,"Virginia; Augusta Co.; Briery Branch; 38°27'N, 79°15'W; Palo Alto Quadrangle, USGS.",See Amer.Birds 36:68 (1982).
28,MOUNTAINTOP HABITAT,38.45,79.25,"Virginia; Augusta Co.; Briery Branch; 38°27'N, 79°15'W; Palo Alto Quadrangle, USGS.",See Am. Birds 36:68 (1982).
29,HEMLOCK-WHITE PINE-MIXED HARDWOOD FOREST,38.55,79.06666666666666,"Virginia; Rockingham Co.; Rawley Springs; 38°33'N, 79°04'W; Rawley Springs Quadrangle, USGS.",See Amer. Birds 34: 58 (1980).
29,HEMLOCK-WHITE PINE-MIXED HARDWOOD FOREST,38.55,79.06666666666666,"Virginia; Rockingham Co.; Rawley Springs; 38°33'N, 79°04'W; Rawley Springs Quadrangle, USGS.",See Am. Birds 34:58 (1980).
29,HEMLOCK-WHITE PINE-MIXED HARDWOOD FOREST,38.55,79.06666666666666,"Virginia; Rockingham Co.; Rawley Springs; Kepart Run; 38°33'N, 79°4'W; Rawley Springs Quadrangle, USGS.",See Am. Birds 34:58 (1980).
29,HEMLOCK-WHITE PINE-MIXED HARDWOOD FOREST,38.55,79.06666666666666,"Virginia; Rockingham Co.; Rawley Springs; Kepart Run; 38°33'N, 79°4'W; Rawley Springs Quadrangle, USGS.",See Am. Birds 34:58 (1980).
29,HEMLOCK-WHITE PINE-MIXED HARDWOOD FOREST,38.55,79.06666666666666,"Virginia; Rockingham Co.; Rawley Springs; Kepart Run; 38°33'N, 79°4'W; Rawley Springs Quadrangle, USGS.",See Am. Birds 34:58 (1980).
30,VIRGIN SPRUCE-NORTHERN HARDWOOD FOREST,38.61666666666667,79.83333333333333,"West Virginia; Pocahontas Co.; Durbin; 38°37'N, 79°50'W; Wildell Quadrangle USGS.","See Amer.Bira's 38:90 (1984). Part Of a 20-ha tract of virgin forest that was left standing when the region was timbered on Gaudineer Knob, Shaver's Mountain, Monongahela NF."
31,BIRCH-SPRUCE-FIR FOREST,38.6,79.85,"West Virginia; Randolph Co.; Durbin; 38°36'N, 79°51'W; Durbin Quadrangle, USGS.","A nearly fiat, spongy area with many fallen and uprooted trees. See Amer.Bird5 38:89 (1984)."
32,OLD-GROWTH MIXED-CONIFEROUS,36.95,119.03333333333333,"California; Fresno Co.; Wishon Village; 36°57'N, 119°02'W; Patterson Mountain NE Quadrangle, USGS.",See 1985 report.
33,OLD-GROWTH SUBALPINE SPRUCE-FIR FOREST,36.95,119.03333333333333,"California; Fresno Co.; Wishon Village; 36°57'N, 119°02'W; Patterson Mountain NE Quadrangle, USGS.",See 1985 report.
34,RED PINE PLANTATION,41.7,73.16666666666667,"Connecticut; Litchfield 00.; East Morris; 41°42'N, 73°10'W; Litchfield Quadrangle, USGS.","See Amer.Birds 33:72 (1979). The name of the plot no longer describes the habitat. We have retained it, however, for the sake of continuity."
35,MATURE WHITE SPRUCE PLANTATION,44.95,68.68333333333334,"Maine; Penobscot Co.; Old Town; 44°57'N, 68°41'W; Orono Quadrangle, USGS.","[From 1985 report.] This plantation was started in the 1920's and has some naturally occurring White Pine in it. It is primarily fiat and has a well-developed understory due to an open canopy (the plantation has been thinned twice). Understory consists of Speckled Alder swales, Balsam Fir, Red Maple, Eastern Hemlock, Quaking Aspen. White Spruce and Eastern White Pine trunks are mostly in C (23-38 cm) and D (38-53 cm) size classes as measured with a Biltmore stick. White Spruce 55%, Eastern White Pine 20%, Balsam Fir 5%, Red Maple 5%, Eastern Hemlock 4%, snag 4%, Paper Birch 4%, Quaking Aspen 1%; ground cover, 80% (determined by random sightings through ocular tube); canopy cover 70%; average canopy height 19 111, range 15-20 m. Water: Stream > 1 m wide; standing water 1 m across and 3 m deep."
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; 46°45'N, 85°06'W; Vermillion SE and Shelldrake Quadrangles, USGS.","[From 1985 report.] The dominant canopy tree is Jack Pine. Most prominent in the understory are dead trees, Jack Pine, Red Maple, and Red Pine. The ground cover is primarily Bracken Fern, Black Huckleberry, Aromatic Wintergreen, Trailing Arbutus, mosses, and lichens. A quantitative survey of the vegetation gave the following results: Trees 7.6 cm dbh and over, based on ten 0.04-ha circular samples, 1378/ha; total basal area 25.3 tha. Species comprising 90% of the total number of trees [figures after each are trees/ha, relative density (%), relative dominance ('70), and frequency (%)]: Jack Pine 1120, 81, 82, 100; dead trees 178, 13, 9, 100. Trees by diameter size class [figures after each are trees/ha, relative density (%), basal area in tha, and relative dominance (70)]; A (7.6-15.2 cm) 915, 66, 9.6, 38; B (15.2-22.9 cm) 370, 27, 9.6, 38; c (22.9-38.1 cm) 85, 6, 5.1, 20; D (38.1-53.3 cm) 7, 1, 1.0, 4. Shrub stems 690/ha; ground cover 46%; average canopy height 13 m (range 12-15 m)."
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; 46°45'N, 85°06'W; Vermillion SE and Shelldrake Quadrangles, USGS.",See /. Field Ornithol. 60(suppl.):45 (1989). Elevation: 197 In.
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; Whitefish Point; 46°45'N, 85°6'W; Vermilion SE and Shelldrake Quadrangle, USGS.",See ]. Field Ornithol. 60 (suppl.):45 (1989).
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa 00.; Paradise; Whitefish Point; 46°45'N, 85°6'W; Vermilion SE & Shell Quadrangle, USGS.",See ]. Field Ornz'thol. 60 (Suppl.):45 (1989).
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; Whitefish Point; 46°45'N, 85°6'W; Vermilion SE & Shelldrake Quadrangles, USGS.",See ]. Field Ornithol. 60 (Suppl.):45 (1989).
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; Whitefish Point; 46°45'N, 85°6'W; Vermilion SE 8c Shelldrake Quadrangles, USGS.",See ]. Field Omithol. 60 (Suppl.):45 (1989).
36,JACK PINE FOREST,46.75,85.1,"Michigan; Chippewa Co.; Paradise; Whitefish Point, jack Pine Plot; 46°45'N, 85°6'W; Vermilion SE & Shelldrake Quadrangles, USGS.",See j. Field Ornithol. 60(Suppl.):45 (1989).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; 42°07'N, 77°45'W; Andover Quadrangle, USGS.",See Aud.Field Notes 23:743-744 (1969) and an updated description in Amer.Bird5 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; 42°07'N, 77°45'W; Andover Quadrangle, USGS.",See Aud. Field Notes 23:743-744 (1969) and an updated description in Am. Birds 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; Foster Plantation; 42°7'N, 77°45'W; Andover Quadrangle, USGS.",See Amer. Birds 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany 00.; Alfred; Foster Plantation; 42°7'N, 77°45'W; Andover Quadrangle, USGS.",See Am. Bird: 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; Foster Plantation; 42'7'N, 77°45'W; Andover Quadrangle, USGS.",See Aud. Field Notes 232743-744 (1969) and Am. Birds 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; Foster Plantation; 42°7'N, 77°45'W; Andover Quadrangle, USGS.",See Aud. Field Notes 23:743-744 (1969) and Am. Birds 38:38 (1984).
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; Foster Plantation; 42°7'N, 77°45'W; Andover Quadrangle, USGS.",See Aud. Field Notes 23:743-744 (1969) and Am. Birds 38:38 (1984). The habitat has changed from young Christmas trees to mature conifers and open areas of briars and shrubs over the 26 years of this study.
37,UPLAND SCOTCH PINE PLANTATION,42.11666666666667,77.75,"New York; Allegany Co.; Alfred; Foster Plantation; 42°7'N, 77°45'W; Andover Quadrangle, USGS.","See And. Field Notes 23:743-744 (1969), Am. Birds 38:38 (1984), and j. Field Omit/ml. 66(Suppl.):69 (1995)."
38,UPLAND MIXED PINE-SPRUCE-HARDWOOD,42.13333333333333,77.75,"New York; Allegany CO.; Alfred; 42°08'N, 77°45'W; Andover Quadrangle, USGS.",See Amer.Birds 28:699-700 (1974).
38,UPLAND MIXED PINE-SPRUCE-HARDWOOD,42.13333333333333,77.75,"New York; Allegany 00.; Alfred; 42°08'N, 77°45'W; Andover Quadrangle, USGS.",See Am. Birds 28:699-700 (1974).
38,UPLAND MIXED PINE-SPRUCE-HARDWOOD,42.13333333333333,77.75,"New York; Allegany Co.; Alfred; Phillips Creek State Reforestation Tract; 42°8'N, 77°45'W; Andover Quadrangle, USGS.",See Amer. Birds 28:699-700 (1974).
38,UPLAND MIXED PINE-SPRUCE-HARDWOOD,42.13333333333333,77.75,"New York; Allegany C0.; Ward; Phillips Creek State Reforestation Tract; 42°8'N, 77°45'W; Andover Quadrangle, USGS.","See Am. Birds 28:699-700 (1974). Up to 40% of the plot's trees were damaged during the 3-5 March 1991 ice storm. Red Pines were especially hard hit in areas where selective thinning had taken place. The NYS Dept. of Environmental Conservation authorized the removal of > 19,000 board ft. of lumber in a 4.9 ha section of Red Pine which had been uprooted or damaged."
38,UPLAND MIXED PINE-SPRUCE-HARDWOOD,42.13333333333333,77.75,"New York; Allegany 00.; Ward; Phillips Creek State Reforestation Tract; 42°8'N, 77°45'W; Andover Quadrangle, USGS.",See Am. Birds 28:699-700 (1974) and ]. Field Ornithol. 63 (Suppl.):79-80 (1992).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany Co.; Andover; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See AmerBz'rdr 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany 00.; Andover; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany Co. ; Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Amer. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany C0,; Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany Co.; Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany Co.; Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York; Allegany Co.; Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91 (1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York, Allegany Co., Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.",See Am. Birds 38:91(1984).
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York, Allegany Co., Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.","See Am. Birds 38:91(1984). During the previous two years, all the Scotch pine trees in the study area were removed."
39,UPLAND CHRISTMAS TREE FARM,42.166666666666664,77.83333333333333,"New York, Allegany Co., Andover; Kent Christmas Tree Farm; 42°10'N, 77°50'W; Andover Quadrangle, USGS.","See Am. Birds 38:91(1984). During the previous two years, all the Scotch pine trees in the study area were removed and either burned or left in large piles to decompose."
40,MATURE SPRUCE FOREST,44.18333333333333,68.7,"Maine; Hancock Co.; Deer Isle; 44°11'N, 68°42'W; Deer Isle Quadrangle, USGS.","Dominant canopy species: Red Spruce, White Spruce, and Paper Birch; dominant shrubs: Red Spruce, Balsam Fir; ground cover: Red Spruce and mosses."
40,MATURE SPRUCE FOREST,44.18333333333333,68.7,"Maine; Hancock C0,; Sunset; Stinson Point; 44°11'N, 68°42'W; Deer Isle Quadrangle, USGS.",See ]. Field Ornithol. 60(suppl.):47 (1989).
40,MATURE SPRUCE FOREST,44.18333333333333,68.7,"Maine; Hancock Co.; Sunset; Stinson Point; 44°11'N, 68°42'W; Deer Isle Quadrangle, USGS.",See ]. Field Ornithol. 60 (suppl.):47 (1989).
41,YOUNG SPRUCE FOREST,44.166666666666664,68.71666666666667,"Maine; Hancock 00.; Deer Isle; 44°10'N, 68°43'; Deer Isle Quadrangle, USGS.",See Amer.Birds 32:72 (1978).
41,YOUNG SPRUCE FOREST,44.166666666666664,68.71666666666667,"Maine; Hancock Co.; Sunset; Stinson Point; 44°10'N, 68°43'W; Deer Isle Quadrangle, USGS.",See Am. Birds 32:72 (1978).
41,YOUNG SPRUCE FOREST,44.166666666666664,68.71666666666667,"Maine; Hancock Co.; Sunset; Stinson Point; 44°10'N, 68°43'W; Deer Isle Quadrangle, USGS.",See Am. Birds 32:72 (1978).
42,LIMBER PINE-,43.43333333333333,109.56666666666666,"Wyoming; Fremont Co.; Dubois; 43°26'N, 109°34'; Torrey Lake Quadrangle, USGS.","Limber Pine-juniper woodland, bordered below (S) by sagebrush fiats and managed grassland. Quantitative vegetation analysis completed. Edge and Topography: Bordered on N, E and W by similar Limber Pine-juniper woodland. Gently sloping to steep south-facing slopes. Elevation: 2317-2470 m."
43,MATURE UPPER MIXED-CONIFEROUS FOREST,37.1,119.06666666666666,"California; Fresno C0,; 12 km E of Shaver Lake; 37°06'N, 119°04'; Huntington Lake SW Quadrangle, USGS.",See 1985 report.
44,MOUNTAIN MEADOW AND OPEN CONIFEROUS FOREST,39.96666666666667,105.33333333333333,"Colorado; Boulder Co.; Boulder; 39°58'12""N, 105°20'16""W; Eldorado Springs Quadrangle, USGS.",See AmerBirds 36:90 (1982).
44,MOUNTAIN MEADOW AND OPEN CONIFEROUS FOREST,39.96666666666667,105.33333333333333,"Colorado; Boulder Co.; Boulder; 39°58'12""N, 105°20'16""W; Eldorado Springs Quadrangle, USGS.",See Am. Birds 36:90 (1982).
44,MOUNTAIN MEADOW AND OPEN CONIFEROUS FOREST,39.96666666666667,105.33333333333333,"Colorado; Boulder Co.; Boulder; FlagstafT-Kossler Lake Area; 39°58'N, 105°20'W; Eldorado Springs Quadrangle, USGS.",See Am. Birds 36:90 (1982).
44,MOUNTAIN MEADOW AND OPEN CONIFEROUS FOREST,39.96666666666667,105.33333333333333,"Colorado; Boulder Co.; Boulder; Flagstaff-Kossler Lake Area; 39°58'N, 105°20'W; Eldorado Springs Quadrangle, USGS.",See Am. Birds 36:90 (1982). Trees have grown larger with more Ponderosa Pines in the meadows.
45,TRANSITION FOREST AND THICKET,41.36666666666667,72.13333333333334,"Connecticut; New London C0.; New London; Connecticut College Arboretum; 41°22'N, 72°08'; Uncasville Quadrangle, USGS.",See AmenBirdx 31:57-58 (1977).
45,TRANSITION FOREST AND THICKET,41.36666666666667,72.13333333333334,"Connecticut; New London 00.; New London; Bolleswood Natural Area, Connecticut College Arboretum; 41°22'N, 72°08'; Uncasville Quadrangle, USGS.",See Am. Birds 31: 57-58 (1977).
45,TRANSITION FOREST AND THICKET,41.36666666666667,72.13333333333334,"Connecticut; New London 00.; New London; Bolleswood Natural Area, Connecticut College Arboretum; 41°22'N, 72°8'W; Uncasville Quadrangle, USGS.",See Am. Birds 37:73-74 (1983).
46,SUBURBAN WILDLIFE SANCTUARY-MIXED HABITAT,41.13333333333333,73.36666666666666,"Connecticut; Fairfield C0.; Westport; 41°08'N, 73°22'; Norwalk North Quadrangle, USGS.",See Amer.Birds 25:1010-1011 (1971) and as amended in 1986.
47,DECIDUOUS FOREST WITH POND AND BROOK,41.06666666666667,74.18333333333334,"New Jersey; Bergen Co.; Mahwah; Campgaw Mountain Reservation; 41°04'N, 74°11'; Ramsey NJ-NY SW/4 Ramapo 15 Quadrangle, USGS.",See And. Field Notes 19:623624 (1965).
